,Model,Source,Dataset,Split,R2_score_train,MAE_score_train,RMSE_score_train,rho_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_test,num_nonzero_coefs,prot_length,cv,RVSM,coverage,coverage_site,coverage_within,fractionSD,fractionSD_ranked
375,ESM-2 650M,viral,CVB3_3C_Alvarez,Site Split,0.4331419557649935,0.6171507669473276,0.7540304984171857,0.6832477678337098,0.1825519929478512,0.7539135941283162,0.8914538963773282,0.5151138849529835,97.8,183,0.3561483697168449,0.6078066808254906,0.9983606557377049,1.0,0.9983606557377049,0.6775956284153005,0.32786885245901637
376,ESM-2 650M,viral,CVB3_3D_Alvarez,Pooled Split,0.4611670401355324,0.5999672914324724,0.7347041871917402,0.6987537105350463,0.4322097971987051,0.6162841488789287,0.7506064874036077,0.6786524178151536,306.6,462,0.36522317603172394,0.6031514073945412,0.9975108225108225,1.0,0.9975108225108226,0.696969696969697,0.4025974025974026
377,ESM-2 650M,viral,CVB3_3D_Alvarez,Site Split,0.3585189191133929,0.6649176312168906,0.8004762407636037,0.6345544501639976,0.307705569250218,0.6967354134649927,0.8309193064022518,0.5991141544748051,77.0,462,0.36522317603172394,0.6031514073945412,0.9975108225108225,1.0,0.9975108225108226,0.696969696969697,0.4025974025974026
378,ESM-2 650M,viral,CVB3_POLG_Mattenberger,Pooled Split,0.3507676727138878,0.631231541157969,0.802983257149003,0.579664288586913,0.3063560486398753,0.6653603357638,0.8437671509346483,0.5401975210716217,574.0,2185,0.27499593974859593,0.7394436992802171,0.35951945080091535,0.3894736842105263,0.9230904817861341,0.39482961222091656,0.5522914218566393
379,ESM-2 650M,viral,CVB3_POLG_Mattenberger,Site Split,0.1864878484067317,0.7180831164596571,0.906414917255692,0.425996903117085,0.1370021432266707,0.7190092728963339,0.9074821835512148,0.3733591984178292,65.0,2185,0.27499593974859593,0.7394436992802171,0.35951945080091535,0.3894736842105263,0.9230904817861341,0.39482961222091656,0.5522914218566393
380,ESM-2 650M,viral,CVB3_VP1_Alvarez,Pooled Split,0.486691113018851,0.5788245051251685,0.7160948728395102,0.6879894587045741,0.352561646700302,0.6541025043954102,0.8059803085397274,0.6091019723374911,566.6,281,0.44970337461976934,0.6055907388419459,0.9314946619217082,1.0,0.9314946619217082,0.6014234875444839,0.37722419928825623
381,ESM-2 650M,viral,CVB3_VP1_Alvarez,Site Split,0.232403715917381,0.7443669785028412,0.8780378139987258,0.5171988533878578,0.1855433333141714,0.7659753417806603,0.8926990027457103,0.4643713043591657,46.0,281,0.44970337461976934,0.6055907388419459,0.9314946619217082,1.0,0.9314946619217082,0.6014234875444839,0.37722419928825623
382,ESM-2 650M,viral,CVB3_VP3_Alvarez,Pooled Split,0.3896995209185411,0.6027499219190192,0.7820810248129306,0.5976693747086721,0.2793448851603857,0.6619814193582888,0.8445252727401723,0.5323944672083922,430.2,238,0.38711870143721616,0.5119786455413433,0.9508403361344537,1.0,0.9508403361344537,0.6428571428571429,0.3235294117647059
383,ESM-2 650M,viral,CVB3_VP3_Alvarez,Site Split,0.172854642442661,0.6937033202450136,0.9033516231750396,0.4456567019136976,0.1335595601570106,0.7387001296925667,0.9502035077688864,0.4147322616771939,41.0,238,0.38711870143721616,0.5119786455413433,0.9508403361344537,1.0,0.9508403361344537,0.6428571428571429,0.3235294117647059
384,ESM-2 650M,viral,DENV_POLG_Suphatrakul,Pooled Split,0.4126230663148587,0.6411559021671802,0.7662792087084884,0.6583728511812448,0.3450676550803221,0.6764412129265196,0.8097294124531287,0.6014705801374467,778.0,900,0.3656761861504073,0.7704619909115175,0.9387222222222222,1.0,0.9387222222222222,0.3711111111111111,0.37444444444444447
385,ESM-2 650M,viral,DENV_POLG_Suphatrakul,Site Split,0.1162131900840427,0.8296912303322707,0.9390137716042986,0.364363561066488,0.0996079539604171,0.8469716700279013,0.9529346868518722,0.3328904452378877,24.2,900,0.3656761861504073,0.7704619909115175,0.9387222222222222,1.0,0.9387222222222222,0.3711111111111111,0.37444444444444447
386,ESM-2 650M,viral,EV_CAPSD_Bakhache,Pooled Split,0.2353137751128391,0.7071796505430366,0.876257453295815,0.4996862557395881,0.1665247556346734,0.7317545400259305,0.9051029744540456,0.4192694321937974,522.2,862,0.6332364509306311,0.5688100088861823,0.95,1.0,0.95,0.685614849187935,0.7366589327146171
387,ESM-2 650M,viral,EV_CAPSD_Bakhache,Site Split,0.1238121766129796,0.7647464867550336,0.9400321974662276,0.3765238409716729,0.0857231409858189,0.764038083583019,0.9377076399292786,0.3221344866667554,78.0,862,0.6332364509306311,0.5688100088861823,0.95,1.0,0.95,0.685614849187935,0.7366589327146171
388,ESM-2 650M,viral,EV_REP_Bakhache,Pooled Split,0.2924762049453432,0.703412549306878,0.8414720320148994,0.5305379957893674,0.2571941216794743,0.7194449790451728,0.8603582367200413,0.4987764349679689,504.8,1331,0.7742638981792735,0.6372857663459663,0.95,1.0,0.95,0.6363636363636364,0.7693463561232157
389,ESM-2 650M,viral,EV_REP_Bakhache,Site Split,0.2071671694584755,0.7547825018928284,0.8922090563800866,0.4601070323456238,0.1658136482484663,0.7658985110367311,0.904420660043606,0.4105209866447509,88.6,1331,0.7742638981792735,0.6372857663459663,0.95,1.0,0.95,0.6363636363636364,0.7693463561232157
390,ESM-2 650M,viral,HIV1_BF520_ENV_Haddox,Pooled Split,0.4946875356579975,0.5738515169699363,0.7107171834937235,0.7135268200927024,0.4166820737065621,0.6148279091915898,0.7641235200402752,0.6495661084892592,634.2,852,0.4462833513268276,0.8294494649960933,0.7380868544600939,0.7769953051643192,0.9499244712990936,0.1797583081570997,0.20694864048338368
391,ESM-2 650M,viral,HIV1_BF520_ENV_Haddox,Site Split,0.2351125640443025,0.7181040245159199,0.8746465509488648,0.4858058173678866,0.1514578586865849,0.7571407517425863,0.9179952670159665,0.3929994292293911,81.0,852,0.4462833513268276,0.8294494649960933,0.7380868544600939,0.7769953051643192,0.9499244712990936,0.1797583081570997,0.20694864048338368
392,ESM-2 650M,viral,HIV1_BG505_ENV_Haddox,Pooled Split,0.4945204603593393,0.5770065335854329,0.7110012553371361,0.7081336609996087,0.4199977259321317,0.6167683077731094,0.7613130077010146,0.6469282363933857,631.2,860,0.5116553755196563,0.8118129346206062,0.7400581395348838,0.7790697674418605,0.9499253731343285,0.25522388059701495,0.24925373134328357
393,ESM-2 650M,viral,HIV1_BG505_ENV_Haddox,Site Split,0.1857208696834313,0.7623703943671148,0.9020389698631162,0.4248636516632441,0.1227710878666447,0.7876354516743979,0.9306809455605888,0.3655668784516651,42.2,860,0.5116553755196563,0.8118129346206062,0.7400581395348838,0.7790697674418605,0.9499253731343285,0.25522388059701495,0.24925373134328357
394,ESM-2 650M,viral,HIV1_HV1B9_ENV_DuenasDecamp,Pooled Split,0.5008173990037861,0.5105376767839316,0.7055438864034658,0.6651381189943842,0.113059356221852,0.6602761677697975,0.8944733613325886,0.455214063521191,55.4,853,0.3533386068066847,0.5694446789584796,0.021981242672919107,0.023446658851113716,0.9375,0.55,0.7
395,ESM-2 650M,viral,HIV1_HV1B9_ENV_DuenasDecamp,Site Split,0.1149963852924722,0.669451624591882,0.942522119057104,0.3833632104742235,-0.118921159548189,0.7393076137550961,0.9812648425615152,0.0202622109428176,4.2,853,0.3533386068066847,0.5694446789584796,0.021981242672919107,0.023446658851113716,0.9375,0.55,0.7
396,ESM-2 650M,viral,IAV_H1_HA_Doud,Pooled Split,0.5526705838998708,0.537054106352853,0.6695493189925756,0.7622548195357114,0.467974834508725,0.5809786036771002,0.7259839540023296,0.7047798437228412,678.4,565,0.3743494488707881,0.7799721482539398,0.9482300884955752,0.9982300884955753,0.9499113475177305,0.3280141843971631,0.33156028368794327
397,ESM-2 650M,viral,IAV_H1_HA_Doud,Site Split,0.2513975063409365,0.7173832993533676,0.8632814517442939,0.5430385783083537,0.2039301894588266,0.745055155938932,0.8976982770530624,0.4916634873607727,35.6,565,0.3743494488707881,0.7799721482539398,0.9482300884955752,0.9982300884955753,0.9499113475177305,0.3280141843971631,0.33156028368794327
398,ESM-2 650M,viral,IAV_H1_HA_Wu,Pooled Split,0.078513147649866,0.4335907259104209,0.9389153494320585,0.41315254247928,0.0335314093724463,0.4768201658000849,1.0349475101056842,0.376426438621952,55.8,565,1.157384238037713,0.593639483947353,0.2079646017699115,0.9769911504424779,0.21286231884057968,0.17028985507246377,0.5742753623188406
399,ESM-2 650M,viral,IAV_H1_HA_Wu,Site Split,0.0325811239103998,0.4517252067659775,0.9768281461123074,0.3365774835511009,0.0298603881990655,0.4582319749718266,1.0051483631777265,0.3478165450308316,4.6,565,1.157384238037713,0.593639483947353,0.2079646017699115,0.9769911504424779,0.21286231884057968,0.17028985507246377,0.5742753623188406
400,ESM-2 650M,viral,IAV_H1_NP_Doud,Pooled Split,0.3454865898806522,0.6389679862345858,0.8094660360296787,0.5982310712766818,0.2151105634215403,0.6971670600620316,0.8835850950575252,0.4740505682786329,710.4,498,0.3519553650390785,0.6095011018860664,0.95,1.0,0.95,0.642570281124498,0.7409638554216867
401,ESM-2 650M,viral,IAV_H1_NP_Doud,Site Split,0.0480541339839468,0.7790659105730131,0.9735617933325116,0.2254303308031013,0.0214621576681119,0.798088461666316,0.9940723174040892,0.1836855560167891,19.0,498,0.3519553650390785,0.6095011018860664,0.95,1.0,0.95,0.642570281124498,0.7409638554216867
402,ESM-2 650M,viral,IAV_H3_HA_Lee,Pooled Split,0.4888170075520038,0.5719626885196906,0.7140753895217823,0.7199826453406487,0.4311069246289876,0.6088733096588619,0.7578923132389932,0.6756793376229423,482.4,566,0.389428829242451,0.7884429109792536,0.95,1.0,0.95,0.2826855123674912,0.3003533568904594
403,ESM-2 650M,viral,IAV_H3_HA_Lee,Site Split,0.253374373095858,0.7081392013815522,0.8614875779045968,0.5447451248506423,0.1895753490805003,0.7477682897752549,0.9055155379831308,0.4763515629594572,49.6,566,0.389428829242451,0.7884429109792536,0.95,1.0,0.95,0.2826855123674912,0.3003533568904594
404,ESM-2 650M,viral,IAV_H3_NP_Doud,Pooled Split,0.4628395865809116,0.5755956062400946,0.7316551720314232,0.658830258249767,0.322432335507356,0.6491371071804976,0.8283300643203482,0.5445568907996401,910.2,498,0.3288172626126481,0.7408140265525807,0.95,1.0,0.95,0.3795180722891566,0.4819277108433735
405,ESM-2 650M,viral,IAV_H3_NP_Doud,Site Split,0.0757346542517845,0.7563786647752198,0.9663663677706752,0.25988540177543,0.0202674544365952,0.7635731834683778,0.9679461558691184,0.1202594881060113,21.8,498,0.3288172626126481,0.7408140265525807,0.95,1.0,0.95,0.3795180722891566,0.4819277108433735
406,ESM-2 650M,viral,IAV_H5_HA_Dadonaite,Pooled Split,0.521426065894096,0.5680628753801116,0.691590784799519,0.719108497902558,0.4514140973031682,0.6035145013346406,0.7412283837432805,0.666646188835956,522.4,567,0.6189859475220625,0.7411480106563622,0.9303350970017636,1.0,0.9303350970017636,0.42328042328042326,0.41622574955908287
407,ESM-2 650M,viral,IAV_H5_HA_Dadonaite,Site Split,0.2540332676845546,0.7547881455123229,0.8624320529143636,0.515557978778025,0.2478476362511936,0.7606988548035123,0.8711067279232321,0.5107686704115701,32.0,567,0.6189859475220625,0.7411480106563622,0.9303350970017636,1.0,0.9303350970017636,0.42328042328042326,0.41622574955908287
408,ESM-2 650M,viral,IAV_NA_Jiang,Pooled Split,0.603011914538955,0.459187038898262,0.6172601747016617,0.7866355355234622,0.4149874109546703,0.6506351727999251,0.8161151956508685,0.601233676021117,68.0,453,0.3414639517401328,0.8116082291912077,0.03289183222958057,0.11037527593818984,0.298,0.36,0.36
409,ESM-2 650M,viral,IAV_NA_Jiang,Site Split,0.0976698719518309,0.7626519880703911,0.9503448366428636,0.4509209741738339,-0.0822223522068372,0.768221642536277,0.9725690105314452,0.0673875129412414,7.2,453,0.3414639517401328,0.8116082291912077,0.03289183222958057,0.11037527593818984,0.298,0.36,0.36
410,ESM-2 650M,viral,IAV_PA_Wu,Pooled Split,0.1090374575852707,0.6223238317986037,0.9385302988309038,0.3533314642111916,0.0264405487458594,0.6496446007044069,0.9847223918753883,0.2240627678419876,65.2,716,0.6179534892408413,0.754563254769772,0.1270949720670391,0.9413407821229051,0.13501483679525222,0.21513353115727002,0.3353115727002967
411,ESM-2 650M,viral,IAV_PA_Wu,Site Split,0.0011018803998873,0.6857379720612545,1.0311960431018654,0.1056147816809138,-0.0106395603201599,0.6385071821654161,0.8587999447981358,0.0228865838590716,0.8,716,0.6179534892408413,0.754563254769772,0.1270949720670391,0.9413407821229051,0.13501483679525222,0.21513353115727002,0.3353115727002967
412,ESM-2 650M,viral,IAV_PB2_Soh,Pooled Split,0.3155512991409907,0.5482656450318374,0.8303063776396135,0.5810800461089122,0.2530761290469108,0.5692201653532176,0.8475550827748911,0.5271065396161554,583.6,759,0.6209079682121778,0.7423704436189593,0.95,1.0,0.95,0.24769433465085638,0.36363636363636365
413,ESM-2 650M,viral,IAV_PB2_Soh,Site Split,0.0871560422720498,0.6458056278126081,0.9778486674386964,0.3360196252395054,0.0633977268845727,0.629195171485082,0.8657556528560691,0.2754386520701202,31.2,759,0.6209079682121778,0.7423704436189593,0.95,1.0,0.95,0.24769433465085638,0.36363636363636365
414,ESM-2 650M,viral,IAV_RDRP_Li,Pooled Split,0.3175419916251394,0.6680622188081751,0.8280420287857325,0.5681431110759403,0.2482135319811486,0.6957353949589459,0.8586219564883845,0.4985334008495686,508.6,757,0.36081473827126426,0.6018049912917579,0.7928005284015852,0.9960369881109643,0.7959549071618037,0.6551724137931034,0.7294429708222812
415,ESM-2 650M,viral,IAV_RDRP_Li,Site Split,0.1813899428063343,0.7387842783427352,0.9040237349165864,0.4378886618603285,0.1206177177234704,0.7705053915907352,0.9387975905420408,0.3583869075796683,93.0,757,0.36081473827126426,0.6018049912917579,0.7928005284015852,0.9960369881109643,0.7959549071618037,0.6551724137931034,0.7294429708222812
416,ESM-2 650M,viral,LAMBDA_HCP_Tsuboyama,Pooled Split,0.9427580300256768,0.1804924809274968,0.2379993430896391,0.9453457848010072,0.8407948185636697,0.2976570298078113,0.4036403365166983,0.8833904082187833,275.0,55,0.7623871192397916,0.8126651708361702,0.9454545454545454,1.0,0.9454545454545455,0.32727272727272727,0.36363636363636365
417,ESM-2 650M,viral,LAMBDA_HCP_Tsuboyama,Site Split,0.8389243825337213,0.2893767631055747,0.3887615922912057,0.8836327364830762,0.6035311001538642,0.4823495295107894,0.617182661103562,0.7647465501698911,115.6,55,0.7623871192397916,0.8126651708361702,0.9454545454545454,1.0,0.9454545454545455,0.32727272727272727,0.36363636363636365
418,ESM-2 650M,viral,LASSA_GP_Carr,Pooled Split,0.4998523248596088,0.5773394665189084,0.7066493697433316,0.7001040602847498,0.3683938926999416,0.6470897945227183,0.7968811416829165,0.6124945345857007,805.0,491,0.6656278979713568,0.6879664015366719,0.9445010183299389,1.0,0.9445010183299389,0.5498981670061099,0.5621181262729125
419,ESM-2 650M,viral,LASSA_GP_Carr,Site Split,0.1547672021603792,0.7957093077812545,0.9186058576205074,0.3854379564494784,0.0861965216961966,0.8330625988244756,0.9570538225180856,0.2836633711142715,36.0,491,0.6656278979713568,0.6879664015366719,0.9445010183299389,1.0,0.9445010183299389,0.5498981670061099,0.5621181262729125
420,ESM-2 650M,viral,NIPAH_F_Larsen,Pooled Split,0.5324685244246479,0.5450397333459157,0.684327308006514,0.6721496348294759,0.4513261410072514,0.5844550018903677,0.7379731293258597,0.6095252211901253,567.6,602,0.8963737840131863,0.74405991868929,0.8371262458471761,0.8837209302325582,0.9472744360902257,0.39849624060150374,0.4699248120300752
421,ESM-2 650M,viral,NIPAH_F_Larsen,Site Split,0.1350192442879023,0.8033216807161914,0.9378601558611986,0.3211688144489536,0.1163464431024598,0.7709918727566062,0.9019370041178558,0.2930819511310757,19.4,602,0.8963737840131863,0.74405991868929,0.8371262458471761,0.8837209302325582,0.9472744360902257,0.39849624060150374,0.4699248120300752
422,ESM-2 650M,viral,RmYN02_RBD_Starr,Pooled Split,0.3428343293476347,0.3961005205061848,0.8203044063854626,0.6013617706430016,0.1664442372257749,0.4379680226597248,0.8644930371846014,0.5265001110160344,320.0,491,0.04648324974078407,0.5984616713819363,0.3521384928716904,0.37067209775967414,0.95,0.09340659340659341,0.29120879120879123
423,ESM-2 650M,viral,RmYN02_RBD_Starr,Site Split,0.0655450238974894,0.5462675469294557,0.9856345177278484,0.3240671203808791,-0.0137478091685266,0.539959672777665,0.9159579315892924,0.172826785886513,18.6,491,0.04648324974078407,0.5984616713819363,0.3521384928716904,0.37067209775967414,0.95,0.09340659340659341,0.29120879120879123
424,ESM-2 650M,viral,RsYN04_RBD_Starr,Pooled Split,0.4808060781249224,0.369139277991058,0.730869312201821,0.3718048472092811,0.2866957371321284,0.4261215074465246,0.7791653665128573,0.2848731155329204,473.4,517,0.03360048663238856,0.8250349636434473,0.36199226305609283,0.38104448742746616,0.95,0.04568527918781726,0.47715736040609136
425,ESM-2 650M,viral,RsYN04_RBD_Starr,Site Split,0.0071443238229951,0.4282769469924884,1.0636323367397265,0.0902431168864001,-0.0374688829339552,0.3585404227513045,0.658613100621567,0.004601127951848,2.8,517,0.03360048663238856,0.8250349636434473,0.36199226305609283,0.38104448742746616,0.95,0.04568527918781726,0.47715736040609136
426,ESM-2 650M,viral,SARS2_BA1_SPIKE_Dadonaite,Pooled Split,0.3744835693223114,0.6236544313959604,0.7909830957460031,0.5548253922206221,0.252956453065103,0.6777545916396818,0.8634105670815228,0.4672584743880705,548.2,1249,1.0050562606932774,0.6820657913032792,0.4322658126501201,1.0,0.4322658126501201,0.5820656525220176,0.6797437950360288
427,ESM-2 650M,viral,SARS2_BA1_SPIKE_Dadonaite,Site Split,0.1445803183300439,0.7638288199628818,0.9255034295675454,0.3393516249817293,0.1153419717885884,0.7732030581922815,0.9375295998651076,0.2896301518857603,52.0,1249,1.0050562606932774,0.6820657913032792,0.4322658126501201,1.0,0.4322658126501201,0.5820656525220176,0.6797437950360288
428,ESM-2 650M,viral,SARS2_DELTA_SPIKE_Dadonaite,Pooled Split,0.0565965114074068,0.4006101030676022,0.9793601915172296,0.2458233113861513,0.0250482656483672,0.4014928152989167,0.9355875843740036,0.2235257123987034,73.6,1250,1.801909048186374,0.45984383132826473,0.39048,1.0,0.39048,0.2344,0.728
429,ESM-2 650M,viral,SARS2_DELTA_SPIKE_Dadonaite,Site Split,0.0369325998887163,0.4078928431954877,0.9900864338645856,0.2159138657003709,0.021112661432664,0.4031969032091619,0.9521656628228398,0.1996636276107247,35.4,1250,1.801909048186374,0.45984383132826473,0.39048,1.0,0.39048,0.2344,0.728
430,ESM-2 650M,viral,SARS2_MRPO_Flynn,Pooled Split,0.5650216497694868,0.5388072092600865,0.6597490873105506,0.7211233232643675,0.4697359693778849,0.5912455702948447,0.7268490365118717,0.6567211466140912,407.8,306,0.2982295645839835,0.8372519587852103,0.9354575163398693,0.9901960784313726,0.9447194719471946,0.2838283828382838,0.23102310231023102
431,ESM-2 650M,viral,SARS2_MRPO_Flynn,Site Split,0.2013531915761161,0.7878437898397677,0.8945466783049391,0.4210910279288592,0.0583208888047945,0.8516849192289117,0.9619631094398764,0.2129230910804072,44.2,306,0.2982295645839835,0.8372519587852103,0.9354575163398693,0.9901960784313726,0.9447194719471946,0.2838283828382838,0.23102310231023102
432,ESM-2 650M,viral,SARS2_PLPRO_abundance_Wu,Pooled Split,0.5042068115243958,0.5575545024495634,0.7009470219301303,0.7299377676736276,0.3626805371223457,0.6411236431093883,0.8115300218230737,0.6187991593749368,503.0,316,0.40838701380391224,0.7203870066716993,0.8441455696202531,0.9968354430379747,0.8468253968253968,0.4253968253968254,0.4507936507936508
433,ESM-2 650M,viral,SARS2_PLPRO_abundance_Wu,Site Split,0.1501593603878726,0.7611652837519658,0.9186213677112112,0.3986283595838317,0.0847988291588071,0.811444970993865,0.9686378738325572,0.2634748159146995,35.2,316,0.40838701380391224,0.7203870066716993,0.8441455696202531,0.9968354430379747,0.8468253968253968,0.4253968253968254,0.4507936507936508
434,ESM-2 650M,viral,SARS2_PLPRO_activity_Wu,Pooled Split,0.5686964217941568,0.5422370867778228,0.6578512231332849,0.7384787791133239,0.476945912774792,0.5875623696529926,0.7178626718716965,0.6707030680828213,357.8,316,0.3419895936256332,0.8177205074130176,0.8441455696202531,0.9968354430379747,0.8468253968253968,0.29523809523809524,0.28253968253968254
435,ESM-2 650M,viral,SARS2_PLPRO_activity_Wu,Site Split,0.313268188461986,0.7220448852892042,0.8265980270474105,0.541558408485623,0.2027008640770533,0.7802501908247537,0.8981548010300365,0.4153247684737235,66.4,316,0.3419895936256332,0.8177205074130176,0.8441455696202531,0.9968354430379747,0.8468253968253968,0.29523809523809524,0.28253968253968254
436,ESM-2 650M,viral,SARS2_PRD0038_RBD_Starr,Pooled Split,0.5851611974854676,0.4675476368513029,0.6448159943902507,0.6168551938187821,0.4705595249959419,0.5092216523765128,0.7229491832034449,0.5611675716366421,261.4,200,0.8782471185602527,0.8066320861415375,0.9995,1.0,0.9994999999999999,0.3,0.495
437,ESM-2 650M,viral,SARS2_PRD0038_RBD_Starr,Site Split,0.1815853995163277,0.6726587919965364,0.9036214276853712,0.3467752931353869,0.1393150591546645,0.6869009881314827,0.9225507972542524,0.2882984045659689,20.0,200,0.8782471185602527,0.8066320861415375,0.9995,1.0,0.9994999999999999,0.3,0.495
438,ESM-2 650M,viral,SARS2_RBD_binding_Starr,Pooled Split,0.6757762317667567,0.4096278403161736,0.5658748669378646,0.7023325306120722,0.5785447401116277,0.4757823139614741,0.6640444121956766,0.6508416901023383,436.8,1273,0.6058864728651532,0.8280261977050215,0.1493322859387274,0.15789473684210525,0.9457711442786069,0.263681592039801,0.16417910447761194
439,ESM-2 650M,viral,SARS2_RBD_binding_Starr,Site Split,0.2383815777153672,0.6506605085512445,0.870497603072782,0.389840633858558,0.0332217872679812,0.7193858721378528,0.9686076402368574,0.2006795868948468,34.4,1273,0.6058864728651532,0.8280261977050215,0.1493322859387274,0.15789473684210525,0.9457711442786069,0.263681592039801,0.16417910447761194
440,ESM-2 650M,viral,SARS2_RBD_expression_Starr,Pooled Split,0.7296950151697732,0.4090884322479476,0.520077687896322,0.8435332648120578,0.5744326187651452,0.5064603203147267,0.6509628174918897,0.7512878554767903,562.6,1273,0.45511928795628953,0.8573851724731965,0.14917517674783976,0.15789473684210525,0.9447761194029851,0.19402985074626866,0.1691542288557214
441,ESM-2 650M,viral,SARS2_RBD_expression_Starr,Site Split,0.1208886100541728,0.8182132528136382,0.930677950817316,0.2896950799906252,0.0348823173984922,0.8751492973542444,0.999083650553666,0.1937564445367763,16.4,1273,0.45511928795628953,0.8573851724731965,0.14917517674783976,0.15789473684210525,0.9447761194029851,0.19402985074626866,0.1691542288557214
442,ESM-2 650M,viral,SARS2_XBB15_RBD_Taylor,Pooled Split,0.6664168877686687,0.4403329672838354,0.5777503915308044,0.6934229332414048,-0.1967641225859921,0.5413604812231645,1.0014610521024132,0.6106986483281444,454.0,201,0.6789144946952633,0.8191061957899265,0.9997512437810945,1.0,0.9997512437810945,0.30845771144278605,0.36318407960199006
443,ESM-2 650M,viral,SARS2_XBB15_RBD_Taylor,Site Split,0.1834057960604011,0.7242680651960025,0.8962301292012617,0.3565404295185733,0.0200694047109464,0.8101869556324356,1.0123355371496534,0.1965362260296042,29.0,201,0.6789144946952633,0.8191061957899265,0.9997512437810945,1.0,0.9997512437810945,0.30845771144278605,0.36318407960199006
